,Team,Player,Opp,PP,XBH,BB,K,Line,H,OPS Factor,Park Factor,Score,Bases
287,HOU,Singleton,ARI,-40.63,-15.68627450980383,120.38834951456312,-98.67841409691628,20.869565217391223,-70.0,0.264,1.03,-0.2,
288,CIN,McLain,STL,13.01,-7.84313725490186,-58.25242718446607,-49.33920704845811,93.91304347826086,-10.0,1.273,0.96,-0.2,
289,SD,Machado,CHW,-33.0,39.21568627450984,132.03883495145632,-84.5814977973568,-50.4347826086957,-18.0,1.228,0.99,-0.2,
290,BAL,Rutschman,BOS,5.230000000000001,23.529411764705905,-54.368932038835005,-91.62995594713657,116.52173913043478,-15.0,1.307,1.01,-0.2,
291,KC,Garcia,NYY,-36.6,39.21568627450984,27.184466019417396,-51.10132158590303,48.69565217391299,-44.0,0.903,1.13,-0.2,
292,KC,Fermin,NYY,-51.92,39.21568627450984,42.718446601941686,-70.48458149779732,46.95652173913038,-27.0,0.973,1.13,-0.2,
293,OAK,Diaz,LAA,-15.63,-7.84313725490186,120.38834951456312,-49.33920704845811,-59.130434782608745,-21.0,0.74,1.0,-0.2,5.0
294,CHW,Sosa,SD,-12.57,15.686274509804043,69.90291262135919,-40.528634361233415,-33.04347826086959,-21.0,0.7210000000000001,0.99,-0.2,
295,ARI,Walker,HOU,17.03,31.372549019607877,-85.43689320388359,51.10132158590303,-26.08695652173916,-7.0,1.111,1.03,-0.2,
296,CHW,Andrus,SD,-17.48,31.37254901960798,-3.88349514563118,52.86343612334807,-83.47826086956519,-5.0,0.941,0.99,-0.2,
297,CLE,Gallagher,DET,-5.72,23.52941176470601,124.2718446601942,-58.14977973568277,-125.21739130434784,-37.0,0.264,0.98,-0.2,
298,MIL,Donaldson,CHC,-4.48,-47.0588235294117,104.85436893203882,-63.43612334801758,-62.60869565217387,40.0,0.939,0.91,-0.3,
299,CHC,Candelario,MIL,0.7000000000000001,31.37254901960798,-66.01941747572812,-24.669603524229,-29.565217391304472,17.0,0.514,0.91,-0.3,
300,CHC,Mancini,MIL,-11.41,31.37254901960798,151.4563106796117,-149.77973568281942,-45.21739130434787,-13.0,1.368,0.91,-0.3,
301,CHW,Anderson,SD,-22.57,54.90196078431378,34.951456310679546,-58.14977973568277,-5.217391304347928,-33.0,0.922,0.99,-0.3,
302,MIA,Garcia,PIT,-0.9299999999999996,39.21568627450984,66.01941747572812,-75.77092511013213,-50.4347826086957,-7.0,,1.02,-0.3,
303,LAD,Outman,SF,-1.0500000000000007,47.05882352941181,-15.533980582524396,-38.766519823788485,-29.565217391304373,10.0,1.211,1.0,-0.3,
304,NYY,Rortvedt,KC,-5.57,47.05882352941181,11.650485436893108,-15.859030837004322,-78.26086956521736,1.0,0.754,1.13,-0.3,
305,STL,Baker,CIN,11.240000000000002,1.088453945710938e-13,85.43689320388347,-213.2158590308369,69.56521739130432,-3.0,0.936,0.96,-0.4,
306,STL,Herrera,CIN,12.38,-39.215686274509736,108.73786407766993,-176.21145374449344,5.217391304347734,15.0,0.5860000000000001,0.96,-0.4,
307,SD,Azocar,CHW,-72.74,39.21568627450984,233.0097087378641,-146.25550660792933,-29.565217391304373,-64.0,0.982,0.99,-0.4,
308,MIL,Brosseau,CHC,10.14,-54.90196078431367,81.55339805825241,-74.0088105726872,-46.95652173913047,45.0,0.939,0.91,-0.4,
309,WAS,Rutherford,ATL,-4.41,-62.74509803921564,283.4951456310679,-200.88105726872257,-66.0869565217391,12.0,1.297,1.03,-0.4,
310,SF,Sabol,LAD,-17.470000000000002,7.843137254902077,-19.417475728155463,-52.86343612334797,22.60869565217384,-10.0,0.668,1.0,-0.5,
311,STL,Palacios,CIN,18.7,-7.84313725490186,34.951456310679546,-12.334801762114452,-86.95652173913052,-4.0,0.894,0.96,-0.5,4.0
312,BOS,Duvall,BAL,27.809999999999995,-39.215686274509736,124.2718446601942,-177.9735682819382,-34.7826086956522,39.0,0.886,1.01,-0.5,
313,SEA,Murphy,TEX,3.299999999999999,-31.372549019607767,-54.368932038835005,-40.52863436123352,43.47826086956516,15.0,0.764,0.8,-0.5,
314,LAD,Barnes,SF,4.430000000000001,23.529411764705905,73.78640776699027,8.810572687224775,-142.60869565217394,-4.0,1.433,1.0,-0.5,
315,TEX,Hedges,SEA,-31.96,23.529411764705905,159.22330097087382,-72.24669603524225,-99.13043478260867,-35.0,1.014,0.8,-0.5,
316,SF,Luciano,LAD,-11.82,1.088453945710938e-13,19.417475728155253,-167.40088105726855,151.30434782608685,-39.0,1.012,1.0,-0.5,
317,BAL,McKenna,BOS,-34.18,23.529411764705905,190.29126213592232,-333.03964757709247,27.826086956521667,-59.0,0.264,1.01,-0.5,
318,BOS,Casas,BAL,35.510000000000005,23.529411764705905,-112.62135922330108,-19.383259911894196,15.652173913043493,-1.0,0.806,1.01,-0.5,
319,SF,Mathias,LAD,-31.05,1.088453945710938e-13,34.951456310679546,-61.67400881057264,36.52173913043471,-32.0,1.012,1.0,-0.5,
320,CIN,India,STL,0.3200000000000003,39.21568627450995,-209.7087378640778,54.6255506607929,59.13043478260866,-2.0,0.908,0.96,-0.5,5.0
321,NYY,Cordero,KC,15.609999999999998,31.372549019607877,116.50485436893206,-197.3568281938327,-50.4347826086957,37.0,0.7310000000000001,1.13,-0.5,
322,MIL,Tellez,CHC,-1.3600000000000008,-7.84313725490186,-11.650485436893325,3.524229074889871,-17.3913043478261,-23.0,0.902,0.91,-0.5,
323,ARI,Herrera,HOU,-17.71,-7.84313725490186,-69.90291262135929,15.85903083700442,59.13043478260866,-39.0,0.754,1.03,-0.6,
324,TB,Paredes,TOR,-3.78,15.686274509803935,50.48543689320383,-105.72687224669605,33.0434782608695,-57.0,0.979,0.96,-0.6,
325,MIN,Julien,COL,17.64,54.90196078431378,-116.50485436893206,-128.63436123348018,114.7826086956522,14.0,1.03,1.28,-0.6,
326,TOR,Kiermaier,TB,-61.0,1.088453945710938e-13,174.757281553398,-176.21145374449344,-8.69565217391305,-23.0,0.7070000000000001,0.96,-0.6,
327,CIN,Garcia,STL,0.0900000000000003,54.90196078431378,-27.18446601941761,-33.480176211453674,-36.52173913043482,-19.0,0.908,0.96,-0.6,
328,LAA,Moustakas,OAK,-31.25,-54.90196078431367,81.55339805825241,-7.048458149779644,-55.65217391304353,-39.0,0.597,1.0,-0.6,
329,DET,Maton,CLE,-0.1600000000000003,1.088453945710938e-13,-147.57281553398062,107.48898678414096,-13.913043478260882,-4.0,0.991,0.98,-0.6,
330,COL,Goodman,MIN,-4.619999999999997,62.74509803921575,240.77669902912612,-324.2290748898679,-3.4782608695652204,-48.0,0.5940000000000001,1.28,-0.6,
331,SEA,Raleigh,TEX,-12.750000000000002,-15.68627450980383,-143.68932038834956,24.669603524229096,31.30434782608689,34.0,0.985,0.8,-0.6,
332,CHC,Amaya,MIL,5.8,1.088453945710938e-13,100.97087378640778,-156.82819383259914,-90.43478260869564,5.0,0.486,0.91,-0.6,
333,DET,Meadows,CLE,-4.999999999999998,-15.68627450980383,-69.90291262135919,-19.383259911894196,48.69565217391299,6.0,1.1840000000000002,0.98,-0.6,4.0
334,COL,Montero,MIN,-16.14,47.05882352941192,240.77669902912612,-327.7533039647577,60.869565217391255,-67.0,0.934,1.28,-0.7,4.0
335,MIL,Ruf,CHC,5.279999999999999,-62.74509803921564,-31.06796116504868,-22.90748898678416,10.434782608695564,22.0,1.2000000000000002,0.91,-0.7,
336,BAL,Westburg,BOS,-27.4,7.843137254902077,120.38834951456312,-243.171806167401,100.86956521739133,-67.0,0.654,1.01,-0.7,
337,LAA,O'Hoppe,OAK,-11.05,-15.68627450980383,85.43689320388347,-88.10572687224669,-22.60869565217393,-18.0,1.008,1.0,-0.7,
338,TB,Tapia,TOR,-34.870000000000005,-23.529411764705795,139.80582524271847,-190.30837004405296,27.826086956521667,-63.0,0.514,0.96,-0.7,
339,SEA,Caballero,TEX,-24.590000000000003,1.088453945710938e-13,34.951456310679546,-38.766519823788585,-10.43478260869576,-51.0,1.014,0.8,-0.7,
340,TB,Diaz,TOR,24.880000000000003,-31.372549019607767,-11.650485436893325,-68.72246696035238,17.391304347826004,16.0,1.297,0.96,-0.7,5.0
341,LAD,Wong,SF,-1.3200000000000005,-23.529411764705795,143.68932038834956,-7.048458149779644,-140.8695652173913,-30.0,1.108,1.0,-0.7,
342,BOS,Wong,BAL,-8.4,23.529411764705905,38.834951456310606,-91.62995594713657,-31.304347826086985,-53.0,0.535,1.01,-0.7,
343,SEA,Crawford,TEX,10.69,-31.372549019607767,-120.38834951456312,-10.572687224669613,52.173913043478215,28.0,1.225,0.8,-0.7,4.0
344,CHW,Perez,SD,-12.47,1.088453945710938e-13,73.78640776699027,-149.77973568281922,5.217391304347734,-20.0,0.745,0.99,-0.8,4.0
345,BAL,Henderson,BOS,7.27,-23.529411764705795,97.08737864077668,-229.07488986784156,52.173913043478215,20.0,1.007,1.01,-0.8,
346,LAA,Wallach,OAK,-28.54,-39.215686274509736,-31.067961165048573,-139.2070484581498,1.7391304347825138,-54.0,0.264,1.0,-0.8,
347,TEX,Lowe,SEA,-31.950000000000006,-7.84313725490186,-69.90291262135929,31.71806167400884,1.7391304347826102,-26.0,0.962,0.8,-0.8,
348,TOR,Schneider,TB,-29.64,-39.215686274509736,112.62135922330096,-303.0837004405287,76.52173913043475,-36.0,0.367,0.96,-0.8,
349,ARI,Perdomo,HOU,-25.49,31.372549019607877,-124.2718446601942,65.1982378854625,-3.478260869565317,-37.0,0.8210000000000001,1.03,-0.8,
350,SD,Cruz,CHW,-46.67,54.90196078431378,139.80582524271847,-225.55066079295145,43.47826086956516,-58.0,0.932,0.99,-0.9,3.0
351,COL,Diaz,MIN,-19.2,31.37254901960798,186.40776699029124,-222.02643171806176,-24.34782608695654,-53.0,0.7010000000000001,1.28,-0.9,5.0
352,LAA,Moniak,OAK,-18.6,-39.215686274509736,163.10679611650494,-222.0264317180616,86.95652173913041,-57.0,1.335,1.0,-0.9,5.0
353,CIN,Cruz,STL,-17.9,39.21568627450995,-143.68932038834956,26.431718061673934,-26.08695652173925,29.0,1.009,0.96,-0.9,3.0
354,LAA,Adams,OAK,-35.910000000000004,-39.215686274509736,194.17475728155335,-281.9383259911894,-104.34782608695652,-62.0,0.264,1.0,-0.9,
355,OAK,Diaz,LAA,-18.33,-62.74509803921564,124.2718446601942,-123.3480176211454,-33.04347826086959,-13.0,0.74,1.0,-0.9,5.0
356,KC,Loftin,NYY,-31.37,39.21568627450984,163.10679611650482,-170.92511013215844,-74.78260869565216,-25.0,0.85,1.13,-1.0,
357,HOU,Kessinger,ARI,-32.44,-54.90196078431367,190.29126213592232,-414.0969162995595,1.7391304347826102,-68.0,0.264,1.03,-1.0,
358,CIN,Benson,STL,-10.54,23.52941176470601,-155.33980582524276,-105.72687224669605,90.43478260869564,44.0,0.915,0.96,-1.0,4.0
359,TB,Bethancourt,TOR,-33.65,0.0,221.3592233009708,-190.30837004405296,-38.26086956521743,-70.0,0.97,0.96,-1.0,
360,MIL,Winker,CHC,-25.84,-47.0588235294117,62.13592233009705,-47.57709251101316,5.217391304347734,-55.0,3.264,0.91,-1.0,
361,CIN,Myers,STL,-8.969999999999999,15.686274509804043,-34.95145631067976,-93.39207048458148,36.52173913043471,-16.0,1.483,0.96,-1.0,
362,MIA,Burdick,PIT,10.11,23.529411764705905,46.60194174757276,-204.40528634361243,20.869565217391223,5.0,1.292,1.02,-1.0,
363,OAK,Perez,LAA,-13.98,-15.68627450980383,50.48543689320383,-107.48898678414096,-13.913043478260882,-6.0,0.914,1.0,-1.0,4.0
364,MIA,Davis,PIT,-2.97,47.05882352941181,-73.78640776699037,-44.05286343612328,-20.86956521739132,-8.0,1.911,1.02,-1.0,
365,STL,Motter,CIN,-11.44,-23.529411764705795,170.87378640776694,-174.4493392070483,-40.00000000000004,-33.0,0.894,0.96,-1.1,
366,STL,Winn,CIN,4.379999999999999,-7.84313725490186,100.97087378640778,-130.39647577092512,-114.7826086956522,4.0,0.8260000000000001,0.96,-1.1,
367,SD,Kim,CHW,-64.18,39.21568627450984,7.766990291262036,-107.48898678414096,38.26086956521733,-82.0,0.671,0.99,-1.1,
368,SD,Profar,CHW,-76.53,-7.84313725490186,-34.951456310679646,-35.24229074889861,34.78260869565211,-90.0,0.5529999999999999,0.99,-1.1,
369,SD,Batten,CHW,-61.55,-7.84313725490186,170.87378640776694,-207.9295154185021,50.43478260869559,-68.0,0.932,0.99,-1.1,
370,CHC,Rios,MIL,-2.04,-15.68627450980383,163.10679611650482,-308.3700440528634,55.65217391304344,-11.0,0.87,0.91,-1.1,
371,TEX,Garver,SEA,12.86,-15.68627450980383,-163.10679611650494,-5.286343612334709,-1.7391304347826102,35.0,0.962,0.8,-1.1,
372,TEX,Heim,SEA,-14.420000000000002,-23.529411764705795,-62.135922330097145,31.71806167400884,-53.913043478260825,-6.0,1.029,0.8,-1.1,
373,SEA,Kelenic,TEX,4.43,-7.84313725490186,-104.85436893203882,-119.82378854625551,69.56521739130432,13.0,0.982,0.8,-1.1,
374,LAD,Muncy,SF,-0.8999999999999999,1.088453945710938e-13,-3.88349514563118,-31.71806167400874,-113.04347826086956,36.0,0.975,1.0,-1.1,
375,COL,Toglia,MIN,-14.009999999999998,54.90196078431378,155.33980582524276,-324.2290748898679,36.52173913043471,-1.0,0.597,1.28,-1.2,
376,DET,Short,CLE,-11.21,-47.0588235294117,-143.68932038834956,45.81497797356823,-20.86956521739132,23.0,0.8190000000000001,0.98,-1.2,
377,SEA,Suarez,TEX,-19.450000000000003,15.686274509804043,-124.2718446601942,-95.15418502202644,83.47826086956519,-16.0,0.947,0.8,-1.2,
378,CHW,Haseley,SD,-13.2,15.686274509804043,-31.067961165048573,-61.67400881057264,-27.826086956521763,-3.0,0.764,0.99,-1.2,
379,BOS,Valdez,BAL,-1.0499999999999998,15.686274509803935,42.718446601941686,-52.86343612334797,-83.47826086956519,-6.0,1.389,1.01,-1.2,
380,CHW,Moncada,SD,6.25,47.05882352941181,-120.38834951456312,-167.40088105726855,81.73913043478258,36.0,1.044,0.99,-1.2,6.0
381,DET,Baddoo,CLE,-10.69,-31.372549019607767,-147.57281553398062,93.39207048458148,-48.69565217391308,10.0,0.874,0.98,-1.2,
382,SF,Wisely,LAD,-24.42,-15.68627450980383,-15.533980582524396,-123.3480176211454,81.73913043478258,-24.0,0.668,1.0,-1.2,
383,SD,Soto,CHW,-1.95,78.43137254901968,-3.88349514563118,-109.25110132158592,-34.7826086956522,-10.0,1.604,0.99,-1.3,
384,NYY,Dominguez,KC,15.799999999999995,-31.372549019607767,166.990291262136,-304.84581497797353,-5.217391304347928,47.0,0.864,1.13,-1.3,
385,BAL,Urias,BOS,-29.17,15.686274509803935,139.80582524271847,-216.7400881057268,10.434782608695564,-61.0,0.932,1.01,-1.3,
386,NYY,Stanton,KC,17.36,-23.529411764705795,-31.067961165048573,-61.67400881057264,-66.08695652173918,8.0,0.741,1.13,-1.3,
387,CLE,Naylor,DET,18.47,47.05882352941181,-178.64077669902923,22.90748898678416,-1.739130434782707,-2.0,1.446,0.98,-1.3,6.0
388,TB,Brujan,TOR,-28.78,-15.68627450980383,132.03883495145632,-130.39647577092512,-53.913043478260825,-37.0,0.666,0.96,-1.3,
389,TOR,Jansen,TB,-30.21,23.529411764705905,-42.7184466019419,-88.10572687224669,1.7391304347826102,4.0,0.367,0.96,-1.3,
390,BOS,Alfaro,BAL,-7.18,-15.68627450980383,186.40776699029124,-160.35242290748903,-132.17391304347828,-12.0,1.389,1.01,-1.4,
391,ATL,Hilliard,WAS,6.120000000000001,-23.529411764705795,-42.71844660194179,-162.11453744493397,57.39130434782604,26.0,1.368,1.03,-1.4,
392,TOR,Horwitz,TB,-39.66,-15.68627450980383,205.8252427184466,-340.08810572687224,-26.08695652173916,-32.0,0.575,0.96,-1.4,
393,PIT,Williams,MIA,-50.17,-101.96078431372548,-15.533980582524396,-288.9867841409691,-15.652173913043493,-56.0,0.264,1.02,-1.4,
394,SD,Tatis Jr.,CHW,-32.79,23.529411764705905,69.90291262135919,-128.63436123348004,-33.04347826086959,-36.0,1.0510000000000002,0.99,-1.4,
395,BAL,Santander,BOS,-12.54,15.686274509803935,34.951456310679546,-186.78414096916305,20.869565217391223,-37.0,0.869,1.01,-1.4,
396,LAA,Escobar,OAK,-47.830000000000005,-54.90196078431367,15.533980582524178,-84.5814977973568,-52.17391304347832,-54.0,0.5489999999999999,1.0,-1.5,
397,LAA,Ohtani,OAK,10.980000000000002,-7.84313725490186,-66.01941747572812,-81.05726872246693,-20.86956521739132,15.0,1.085,1.0,-1.5,
398,KC,Blanco,NYY,-29.29,-39.215686274509736,151.45631067961156,-266.07929515418493,-19.130434782608717,-79.0,0.486,1.13,-1.5,
399,OAK,Ruiz,LAA,-26.410000000000004,-39.215686274509736,120.38834951456312,-82.81938325991186,-71.30434782608691,-23.0,1.191,1.0,-1.5,5.0
400,TB,Basabe,TOR,-28.77,-47.0588235294117,225.24271844660188,-213.2158590308369,-55.65217391304344,-70.0,0.8160000000000001,0.96,-1.5,
401,SD,Choi,CHW,-51.41,7.843137254902077,-62.135922330097145,-253.74449339207044,53.913043478260825,-46.0,0.441,0.99,-1.5,
402,OAK,Brown,LAA,-15.46,-23.529411764705795,11.650485436893108,-119.82378854625551,-33.04347826086959,-12.0,0.792,1.0,-1.5,
403,CHW,Lee,SD,-29.04,-15.68627450980383,31.067961165048462,-250.2202643171805,-88.69565217391303,-18.0,0.415,0.99,-1.5,
404,HOU,Madris,ARI,-42.52,-15.68627450980383,159.2233009708737,-172.68722466960355,-13.913043478260882,-57.0,0.802,1.03,-1.5,
405,OAK,Allen,LAA,-28.33,-54.90196078431367,81.55339805825241,-37.00440528634364,-107.82608695652172,-28.0,0.833,1.0,-1.5,
406,CHW,Colas,SD,-23.64,-7.84313725490186,42.718446601941686,-153.30396475770908,-12.17391304347827,0.0,0.999,0.99,-1.5,
407,LAD,Taylor,SF,-1.9200000000000004,-15.68627450980383,-93.20388349514562,-63.43612334801758,13.913043478260882,-20.0,0.839,1.0,-1.5,7.0
408,TEX,Smith,SEA,-28.36,15.686274509803935,-38.83495145631072,-14.096916299559386,-125.21739130434784,-42.0,0.85,0.8,-1.6,4.0
409,SF,Meckler,LAD,-14.18,-39.215686274509736,-11.650485436893325,-165.63876651982383,99.13043478260867,-24.0,1.024,1.0,-1.6,
410,TB,Pinto,TOR,-13.45,-54.90196078431367,139.80582524271847,-324.2290748898676,79.99999999999997,-57.0,0.704,0.96,-1.6,
411,SF,Johnson,LAD,-11.44,-70.58823529411761,174.757281553398,-183.2599118942732,-76.52173913043475,10.0,0.668,1.0,-1.6,
412,TB,Lowe,TOR,-18.85,0.0,50.48543689320383,-170.92511013215844,17.391304347826004,-46.0,1.195,0.96,-1.6,
413,NYY,Florial,KC,-1.229999999999999,-39.215686274509736,46.60194174757276,-163.87665198237872,17.391304347826004,3.0,1.003,1.13,-1.6,
414,DET,Nevin,CLE,-23.2,1.088453945710938e-13,-159.22330097087382,95.15418502202644,-45.21739130434787,-6.0,1.163,0.98,-1.6,
415,LAA,Neto,OAK,-37.440000000000005,-54.90196078431367,27.184466019417396,-70.48458149779732,-34.7826086956522,-23.0,0.803,1.0,-1.6,
416,CLE,Arias,DET,18.95,-23.529411764705795,89.32038834951454,-232.5991189427312,6.956521739130345,-55.0,0.835,0.98,-1.6,
417,LAA,Trout,OAK,-14.33,15.686274509804043,-54.3689320388349,-140.96916299559473,48.69565217391299,-29.0,0.597,1.0,-1.7,
418,CHC,Wisdom,MIL,19.45,-23.529411764705795,11.650485436893108,-149.77973568281942,6.956521739130345,-6.0,1.315,0.91,-1.7,
419,TB,Arozarena,TOR,-23.1,0.0,34.951456310679546,-169.16299559471372,29.56521739130428,-65.0,0.944,0.96,-1.7,
420,COL,Wynns,MIN,-21.39,62.74509803921575,170.87378640776694,-304.84581497797353,15.652173913043397,-84.0,0.8220000000000001,1.28,-1.7,
421,CHW,Grandal,SD,-14.82,7.843137254902077,-128.15533980582526,-61.67400881057264,6.956521739130345,1.0,0.914,0.99,-1.7,
422,BAL,Mullins,BOS,-40.59,-15.68627450980383,85.43689320388347,-172.68722466960355,-22.60869565217393,-57.0,0.756,1.01,-1.7,
423,CIN,Votto,STL,-4.92,1.088453945710938e-13,-85.43689320388359,8.81057268722458,-133.91304347826087,-1.0,0.884,0.96,-1.8,
424,TB,Siri,TOR,-17.32,-39.215686274509736,205.8252427184466,-324.2290748898676,45.21739130434777,-53.0,0.799,0.96,-1.8,
425,LAA,Lamb,OAK,-40.2,15.686274509804043,11.650485436893108,-165.63876651982383,22.60869565217384,-24.0,0.5489999999999999,1.0,-1.8,
426,CHW,Remillard,SD,-26.25,-94.11764705882352,116.50485436893206,-303.0837004405287,-53.91304347826093,-53.0,0.431,0.99,-1.8,
427,BOS,Urias,BAL,-2.56,-7.84313725490186,-3.88349514563118,7.048458149779839,-158.26086956521743,-33.0,0.907,1.01,-1.8,
428,BAL,Mateo,BOS,-44.39,31.372549019607877,89.32038834951454,-207.9295154185023,17.391304347826004,-56.0,1.039,1.01,-1.8,
429,NYY,Judge,KC,51.42,7.843137254901968,-135.9223300970874,-109.25110132158592,8.695652173912954,78.0,1.61,1.13,-1.8,
430,BAL,Vavra,BOS,-28.97,-54.90196078431367,151.4563106796117,-278.4140969162995,73.04347826086953,-53.0,1.021,1.01,-1.9,
431,CIN,Casali,STL,-9.1,-7.84313725490186,-143.68932038834956,51.10132158590303,-57.391304347826136,-30.0,1.224,0.96,-1.9,
432,CHC,Morel,MIL,6.8100000000000005,-15.68627450980383,89.32038834951454,-193.8325991189428,-97.3913043478261,-3.0,0.965,0.91,-1.9,5.0
433,BAL,Hays,BOS,-20.19,-7.84313725490186,100.97087378640778,-246.6960352422909,1.7391304347826102,-44.0,0.848,1.01,-1.9,
434,OAK,Smith,LAA,-28.07,-62.74509803921564,116.50485436893206,-232.59911894273145,-116.52173913043478,-22.0,0.5569999999999999,1.0,-1.9,4.0
435,LAD,DeLuca,SF,7.090000000000001,7.843137254902077,155.33980582524265,-160.35242290748903,-172.1739130434783,-25.0,1.025,1.0,-1.9,
436,TOR,Biggio,TB,-49.84,-15.68627450980383,-11.650485436893325,-158.59030837004408,29.56521739130428,-32.0,0.858,0.96,-2.0,2.0
437,TEX,Garcia,SEA,-0.1100000000000003,-7.84313725490186,-11.650485436893325,-105.72687224669605,-60.869565217391255,16.0,1.448,0.8,-2.0,
438,NYY,Bauers,KC,12.529999999999998,15.686274509803935,-143.68932038834956,-125.11013215859012,-3.478260869565317,29.0,0.835,1.13,-2.0,
439,CIN,Vosler,STL,5.579999999999998,-15.68627450980383,-54.368932038835005,-81.05726872246693,-55.65217391304353,-11.0,0.611,0.96,-2.0,
440,TOR,Lukes,TB,-40.26,-15.68627450980383,159.22330097087382,-283.7004405286343,5.217391304347831,-32.0,0.84,0.96,-2.0,
441,CHW,Sheets,SD,-32.06,-15.68627450980383,-108.73786407766993,22.90748898678416,-46.95652173913047,-24.0,0.941,0.99,-2.0,
442,PIT,Marcano,MIA,-21.92,-47.0588235294117,-15.533980582524396,17.621145374449355,-113.04347826086956,-21.0,0.389,1.02,-2.0,
443,OAK,Gelof,LAA,-19.55,-31.372549019607767,-19.417475728155463,-202.6431718061673,71.30434782608691,8.0,1.053,1.0,-2.0,
444,KC,Waters,NYY,-29.66,1.088453945710938e-13,-38.83495145631082,-148.01762114537448,36.52173913043471,-56.0,0.766,1.13,-2.0,
445,TEX,Grossman,SEA,-13.01,0.0,-209.7087378640778,19.38325991189429,-34.7826086956522,-38.0,0.919,0.8,-2.0,
446,SD,Sullivan,CHW,-61.17,1.088453945710938e-13,128.15533980582526,-207.9295154185021,24.34782608695645,-62.0,1.161,0.99,-2.1,
447,ARI,Zavala,HOU,-29.6,1.088453945710938e-13,-19.417475728155463,-183.2599118942732,20.869565217391223,-51.0,0.764,1.03,-2.1,
448,BOS,Dalbec,BAL,0.8599999999999994,-15.68627450980383,15.533980582524178,-220.26431718061667,-3.4782608695652204,6.0,1.01,1.01,-2.2,
449,COL,Jones,MIN,5.820000000000006,86.27450980392166,19.417475728155253,-266.07929515418493,0.0,39.0,1.501,1.28,-2.2,
450,KC,Pratto,NYY,-52.9,-15.68627450980383,38.834951456310606,-350.6607929515419,123.47826086956525,-38.0,0.651,1.13,-2.2,
451,TOR,Varsho,TB,-22.380000000000003,-39.215686274509736,31.067961165048462,-107.48898678414096,-15.652173913043493,-31.0,1.246,0.96,-2.2,
452,MIL,Perkins,CHC,1.9599999999999975,-86.27450980392155,58.25242718446597,-65.1982378854625,-74.78260869565216,-38.0,1.1720000000000002,0.91,-2.2,
453,TB,Walls,TOR,-45.30000000000001,-62.74509803921564,19.417475728155253,-250.2202643171805,26.08695652173905,-53.0,0.666,0.96,-2.3,
454,SD,Cooper,CHW,-45.73,47.05882352941181,-23.30097087378643,-193.8325991189428,111.30434782608695,-80.0,1.283,0.99,-2.3,
455,SEA,Ford,TEX,-11.89,-54.90196078431367,-135.9223300970874,-81.05726872246693,-26.08695652173925,12.0,0.972,0.8,-2.3,
456,TEX,Miller,SEA,-36.4,-70.58823529411761,46.60194174757276,-109.25110132158592,-71.30434782608691,-57.0,1.014,0.8,-2.4,
457,SEA,Moore,TEX,-3.82,-78.43137254901958,-143.68932038834956,-165.63876651982383,46.95652173913038,-32.0,0.787,0.8,-2.4,
458,SD,Nola,CHW,-62.040000000000006,7.843137254902077,34.951456310679546,-75.77092511013213,-43.47826086956526,-115.0,1.297,0.99,-2.5,
459,BAL,Ortiz,BOS,-36.57,-54.90196078431367,194.17475728155335,-368.2819383259913,67.82608695652169,-52.0,0.992,1.01,-2.5,
460,STL,Gorman,CIN,27.62,-94.11764705882352,-31.06796116504868,-250.2202643171805,71.30434782608691,18.0,0.7310000000000001,0.96,-2.5,
461,KC,Reyes,NYY,-34.22,-15.68627450980383,69.90291262135919,-213.2158590308369,24.34782608695645,-50.0,0.973,1.13,-2.5,
462,PIT,Rodriguez,MIA,-24.47,-31.372549019607767,-128.15533980582538,-84.5814977973568,-99.13043478260867,-10.0,0.677,1.02,-2.6,2.0
463,ARI,Lawlar,HOU,-19.31,-54.90196078431367,77.66990291262132,-222.02643171806176,-67.82608695652169,-48.0,0.754,1.03,-2.6,
464,SD,Grisham,CHW,-66.33,-15.68627450980383,-108.73786407766993,-225.55066079295145,-8.69565217391315,-105.0,0.486,0.99,-2.6,
465,TB,Aranda,TOR,-46.25,-23.529411764705795,116.50485436893206,-248.4581497797356,-104.34782608695652,-37.0,0.799,0.96,-2.6,
466,PIT,Hayes,MIA,-11.34,-62.74509803921564,-1.0778864316749093e-13,-86.34361233480175,-71.30434782608701,3.0,1.175,1.02,-2.7,
467,COL,Doyle,MIN,-35.43,47.05882352941192,159.22330097087382,-281.9383259911894,-38.26086956521743,-68.0,0.988,1.28,-2.7,
468,TB,Raley,TOR,-6.24,-31.372549019607767,104.85436893203882,-227.3127753303964,3.4782608695652204,-50.0,1.431,0.96,-2.8,
469,LAA,Paris,OAK,-33.1,-86.27450980392155,89.32038834951454,-348.89867841409693,-104.34782608695652,-61.0,0.514,1.0,-2.8,
470,CHW,Gonzalez,SD,-22.88,-23.529411764705795,42.718446601941686,-306.60792951541845,31.30434782608689,-16.0,0.999,0.99,-2.9,
471,OAK,Wade,LAA,-19.77,-47.0588235294117,-77.66990291262144,-84.5814977973568,-31.304347826086985,-33.0,0.716,1.0,-2.9,
472,CIN,Hopkins,STL,-16.62,-7.84313725490186,-31.06796116504868,-172.68722466960355,-59.130434782608745,-22.0,0.704,0.96,-3.0,
473,PIT,Gonzales,MIA,-58.02,-109.80392156862746,-42.7184466019419,-288.9867841409691,-187.82608695652183,-67.0,0.389,1.02,-3.0,
